,u,i,ts,label,idx
27181,30,62,443935.0,1,27182
27182,29,32,443951.0,1,27183
27183,29,35,443951.0,1,27184
27184,29,64,443951.0,1,27185
27185,14,30,443954.0,1,27186
27186,14,58,443954.0,1,27187
27187,27,14,443994.0,1,27188
27188,27,58,443994.0,1,27189
27189,43,5,443998.0,1,27190
27190,43,32,443998.0,1,27191
27191,4,37,444088.0,1,27192
27192,30,14,444247.0,1,27193
27193,30,14,444247.0,1,27194
27194,30,46,444247.0,1,27195
27195,30,46,444247.0,1,27196
27196,30,62,444247.0,1,27197
27197,30,62,444247.0,1,27198
27198,29,32,444265.0,1,27199
27199,29,35,444265.0,1,27200
27200,29,39,444265.0,1,27201
27201,29,64,444265.0,1,27202
27202,14,27,444267.0,1,27203
27203,14,30,444267.0,1,27204
27204,14,58,444267.0,1,27205
27205,27,14,444307.0,1,27206
27206,43,5,444311.0,1,27207
27207,43,32,444311.0,1,27208
27208,4,37,444401.0,1,27209
27209,47,56,444438.0,1,27210
27210,3,48,444518.0,1,27211
27211,3,48,444518.0,1,27212
27212,30,14,444561.0,1,27213
27213,30,14,444561.0,1,27214
27214,30,16,444561.0,1,27215
27215,30,16,444561.0,1,27216
27216,30,62,444561.0,1,27217
27217,30,62,444561.0,1,27218
27218,29,32,444576.0,1,27219
27219,29,64,444576.0,1,27220
27220,14,30,444579.0,1,27221
27221,14,58,444579.0,1,27222
27222,27,14,444618.0,1,27223
27223,27,58,444618.0,1,27224
27224,4,37,444712.0,1,27225
27225,3,48,444831.0,1,27226
27226,3,48,444831.0,1,27227
27227,30,16,444873.0,1,27228
27228,30,16,444873.0,1,27229
27229,30,62,444873.0,1,27230
27230,30,62,444873.0,1,27231
27231,29,32,444888.0,1,27232
27232,29,35,444888.0,1,27233
27233,29,39,444888.0,1,27234
27234,29,64,444888.0,1,27235
27235,14,27,444890.0,1,27236
27236,14,30,444890.0,1,27237
27237,14,58,444890.0,1,27238
27238,27,14,444930.0,1,27239
27239,27,58,444930.0,1,27240
27240,43,32,444938.0,1,27241
27241,43,29,444938.0,1,27242
27242,43,5,444938.0,1,27243
27243,4,37,445024.0,1,27244
27244,47,56,445064.0,1,27245
27245,3,48,445143.0,1,27246
27246,3,48,445143.0,1,27247
27247,3,62,445143.0,1,27248
27248,3,62,445143.0,1,27249
27249,30,14,445185.0,1,27250
27250,30,14,445185.0,1,27251
27251,30,62,445185.0,1,27252
27252,30,62,445185.0,1,27253
27253,29,64,445199.0,1,27254
27254,29,39,445199.0,1,27255
27255,29,43,445199.0,1,27256
27256,29,32,445199.0,1,27257
27257,29,35,445199.0,1,27258
27258,29,5,445199.0,1,27259
27259,14,27,445202.0,1,27260
27260,14,30,445202.0,1,27261
27261,27,14,445241.0,1,27262
27262,27,58,445241.0,1,27263
27263,43,32,445249.0,1,27264
27264,43,5,445249.0,1,27265
27265,4,37,445335.0,1,27266
27266,30,14,445497.0,1,27267
27267,30,14,445497.0,1,27268
27268,30,16,445497.0,1,27269
27269,30,16,445497.0,1,27270
27270,30,62,445497.0,1,27271
27271,30,62,445497.0,1,27272
27272,29,64,445511.0,1,27273
27273,29,39,445511.0,1,27274
27274,29,35,445511.0,1,27275
27275,29,32,445511.0,1,27276
27276,29,5,445511.0,1,27277
27277,14,27,445516.0,1,27278
27278,14,30,445516.0,1,27279
27279,14,58,445516.0,1,27280
27280,27,14,445554.0,1,27281
27281,27,58,445554.0,1,27282
27282,43,5,445560.0,1,27283
27283,43,29,445560.0,1,27284
27284,43,32,445560.0,1,27285
27285,43,39,445560.0,1,27286
27286,4,37,445649.0,1,27287
27287,47,56,445688.0,1,27288
27288,30,62,445811.0,1,27289
27289,30,62,445811.0,1,27290
27290,30,16,445811.0,1,27291
27291,30,16,445811.0,1,27292
27292,30,14,445811.0,1,27293
27293,30,14,445811.0,1,27294
27294,29,5,445823.0,1,27295
27295,29,32,445823.0,1,27296
27296,29,35,445823.0,1,27297
27297,29,43,445823.0,1,27298
27298,29,64,445823.0,1,27299
27299,14,27,445827.0,1,27300
27300,14,30,445827.0,1,27301
27301,14,58,445827.0,1,27302
27302,27,14,445866.0,1,27303
27303,27,58,445866.0,1,27304
27304,43,64,445872.0,1,27305
27305,43,39,445872.0,1,27306
27306,43,32,445872.0,1,27307
27307,43,5,445872.0,1,27308
27308,43,16,445872.0,1,27309
27309,43,29,445872.0,1,27310
27310,4,37,445960.0,1,27311
27311,4,60,445960.0,1,27312
27312,47,56,446002.0,1,27313
27313,30,62,446123.0,1,27314
27314,30,62,446123.0,1,27315
27315,29,32,446135.0,1,27316
27316,29,35,446135.0,1,27317
27317,29,39,446135.0,1,27318
27318,29,43,446135.0,1,27319
27319,29,64,446135.0,1,27320
27320,14,27,446139.0,1,27321
27321,14,30,446139.0,1,27322
27322,14,58,446139.0,1,27323
27323,27,58,446177.0,1,27324
27324,27,14,446177.0,1,27325
27325,43,5,446185.0,1,27326
27326,43,29,446185.0,1,27327
27327,43,32,446185.0,1,27328
27328,43,39,446185.0,1,27329
27329,4,37,446272.0,1,27330
27330,30,14,446435.0,1,27331
27331,30,14,446435.0,1,27332
27332,30,16,446435.0,1,27333
27333,30,16,446435.0,1,27334
27334,30,62,446435.0,1,27335
27335,30,62,446435.0,1,27336
27336,29,35,446446.0,1,27337
27337,29,39,446446.0,1,27338
27338,29,5,446446.0,1,27339
27339,29,32,446446.0,1,27340
27340,14,58,446450.0,1,27341
27341,14,27,446450.0,1,27342
27342,14,30,446450.0,1,27343
27343,27,14,446488.0,1,27344
27344,27,58,446488.0,1,27345
27345,43,5,446496.0,1,27346
27346,43,32,446496.0,1,27347
27347,43,39,446496.0,1,27348
27348,43,64,446496.0,1,27349
27349,30,14,446747.0,1,27350
27350,30,14,446747.0,1,27351
27351,30,62,446747.0,1,27352
27352,30,62,446747.0,1,27353
27353,29,39,446759.0,1,27354
27354,29,64,446759.0,1,27355
27355,29,43,446759.0,1,27356
27356,29,32,446759.0,1,27357
27357,29,5,446759.0,1,27358
27358,29,35,446759.0,1,27359
27359,14,27,446763.0,1,27360
27360,14,30,446763.0,1,27361
27361,14,58,446763.0,1,27362
27362,27,14,446802.0,1,27363
27363,27,58,446802.0,1,27364
27364,43,5,446807.0,1,27365
27365,43,29,446807.0,1,27366
27366,43,32,446807.0,1,27367
27367,43,39,446807.0,1,27368
27368,43,64,446807.0,1,27369
27369,30,62,447061.0,1,27370
27370,30,62,447061.0,1,27371
27371,30,14,447061.0,1,27372
27372,30,14,447061.0,1,27373
27373,5,32,447068.0,1,27374
27374,5,35,447068.0,1,27375
27375,5,39,447068.0,1,27376
27376,5,43,447068.0,1,27377
27377,42,32,447068.0,1,27378
27378,42,35,447068.0,1,27379
27379,42,39,447068.0,1,27380
27380,42,43,447068.0,1,27381
27381,29,35,447071.0,1,27382
27382,29,5,447071.0,1,27383
27383,29,32,447071.0,1,27384
27384,29,64,447071.0,1,27385
27385,14,58,447075.0,1,27386
27386,14,27,447075.0,1,27387
27387,14,30,447075.0,1,27388
27388,27,14,447113.0,1,27389
27389,27,58,447113.0,1,27390
27390,43,5,447119.0,1,27391
27391,43,32,447119.0,1,27392
27392,43,64,447119.0,1,27393
27393,30,62,447373.0,1,27394
27394,30,62,447373.0,1,27395
27395,42,35,447379.0,1,27396
27396,42,32,447379.0,1,27397
27397,42,43,447379.0,1,27398
27398,42,16,447379.0,1,27399
27399,42,29,447379.0,1,27400
27400,5,35,447379.0,1,27401
27401,5,32,447379.0,1,27402
27402,5,29,447379.0,1,27403
27403,5,16,447379.0,1,27404
27404,5,43,447379.0,1,27405
27405,29,5,447382.0,1,27406
27406,29,32,447382.0,1,27407
27407,29,35,447382.0,1,27408
27408,29,43,447382.0,1,27409
27409,29,64,447382.0,1,27410
27410,14,27,447386.0,1,27411
27411,14,30,447386.0,1,27412
27412,14,58,447386.0,1,27413
27413,27,14,447424.0,1,27414
27414,43,64,447432.0,1,27415
27415,43,32,447432.0,1,27416
27416,43,16,447432.0,1,27417
27417,43,5,447432.0,1,27418
27418,43,29,447432.0,1,27419
27419,47,56,447570.0,1,27420
27420,30,62,447685.0,1,27421
27421,30,62,447685.0,1,27422
27422,42,43,447690.0,1,27423
27423,5,16,447690.0,1,27424
27424,5,32,447690.0,1,27425
27425,5,35,447690.0,1,27426
27426,5,43,447690.0,1,27427
27427,42,16,447690.0,1,27428
27428,42,32,447690.0,1,27429
27429,42,35,447690.0,1,27430
27430,29,35,447693.0,1,27431
27431,29,43,447693.0,1,27432
27432,29,32,447693.0,1,27433
27433,29,64,447693.0,1,27434
27434,14,58,447698.0,1,27435
27435,14,27,447698.0,1,27436
27436,27,14,447735.0,1,27437
27437,27,38,447735.0,1,27438
27438,27,58,447735.0,1,27439
27439,43,5,447743.0,1,27440
27440,43,32,447743.0,1,27441
27441,43,64,447743.0,1,27442
27442,30,14,447997.0,1,27443
27443,30,14,447997.0,1,27444
27444,30,16,447997.0,1,27445
27445,30,16,447997.0,1,27446
27446,30,62,447997.0,1,27447
27447,30,62,447997.0,1,27448
27448,29,35,448006.0,1,27449
27449,29,64,448006.0,1,27450
27450,29,5,448006.0,1,27451
27451,29,32,448006.0,1,27452
27452,14,30,448011.0,1,27453
27453,14,58,448011.0,1,27454
27454,27,14,448049.0,1,27455
27455,27,58,448049.0,1,27456
27456,43,64,448054.0,1,27457
27457,43,35,448054.0,1,27458
27458,43,25,448054.0,1,27459
27459,43,5,448054.0,1,27460
27460,43,16,448054.0,1,27461
27461,30,62,448311.0,1,27462
27462,30,14,448311.0,1,27463
27463,30,14,448311.0,1,27464
27464,30,16,448311.0,1,27465
27465,30,16,448311.0,1,27466
27466,30,62,448311.0,1,27467
27467,29,64,448318.0,1,27468
27468,29,35,448318.0,1,27469
27469,29,32,448318.0,1,27470
27470,14,27,448322.0,1,27471
27471,14,30,448322.0,1,27472
27472,14,58,448322.0,1,27473
27473,27,14,448360.0,1,27474
27474,27,58,448360.0,1,27475
27475,43,16,448366.0,1,27476
27476,43,25,448366.0,1,27477
27477,43,35,448366.0,1,27478
27478,43,64,448366.0,1,27479
27479,30,62,448623.0,1,27480
27480,30,62,448623.0,1,27481
27481,30,14,448623.0,1,27482
27482,30,14,448623.0,1,27483
27483,29,32,448629.0,1,27484
27484,29,35,448629.0,1,27485
27485,29,43,448629.0,1,27486
27486,29,64,448629.0,1,27487
27487,14,27,448634.0,1,27488
27488,14,58,448634.0,1,27489
27489,43,16,448667.0,1,27490
27490,43,25,448667.0,1,27491
27491,43,29,448667.0,1,27492
27492,43,64,448667.0,1,27493
27493,27,14,448671.0,1,27494
27494,27,58,448671.0,1,27495
27495,47,56,448819.0,1,27496
27496,30,62,448935.0,1,27497
27497,30,62,448935.0,1,27498
27498,30,16,448935.0,1,27499
27499,30,16,448935.0,1,27500
27500,29,64,448940.0,1,27501
27501,29,43,448940.0,1,27502
27502,29,32,448940.0,1,27503
27503,29,35,448940.0,1,27504
27504,14,27,448945.0,1,27505
27505,14,30,448945.0,1,27506
27506,14,58,448945.0,1,27507
27507,43,16,448979.0,1,27508
27508,43,25,448979.0,1,27509
27509,43,35,448979.0,1,27510
27510,43,64,448979.0,1,27511
27511,27,14,448983.0,1,27512
27512,27,58,448983.0,1,27513
27513,4,38,449078.0,1,27514
27514,30,62,449247.0,1,27515
27515,30,62,449247.0,1,27516
27516,30,16,449247.0,1,27517
27517,30,16,449247.0,1,27518
27518,29,32,449253.0,1,27519
27519,29,35,449253.0,1,27520
27520,29,64,449253.0,1,27521
27521,14,27,449259.0,1,27522
27522,22,35,449288.0,1,27523
27523,43,64,449290.0,1,27524
27524,27,14,449296.0,1,27525
27525,27,58,449296.0,1,27526
27526,4,37,449392.0,1,27527
27527,47,56,449443.0,1,27528
27528,55,29,449496.0,1,27529
27529,30,62,449561.0,1,27530
27530,30,62,449561.0,1,27531
27531,30,16,449561.0,1,27532
27532,30,16,449561.0,1,27533
27533,29,32,449565.0,1,27534
27534,29,35,449565.0,1,27535
27535,29,39,449565.0,1,27536
27536,29,55,449565.0,1,27537
27537,29,64,449565.0,1,27538
27538,14,27,449570.0,1,27539
27539,14,30,449570.0,1,27540
27540,14,58,449570.0,1,27541
27541,22,35,449600.0,1,27542
27542,43,35,449601.0,1,27543
27543,43,64,449601.0,1,27544
27544,43,29,449601.0,1,27545
27545,43,25,449601.0,1,27546
27546,43,16,449601.0,1,27547
27547,27,58,449608.0,1,27548
27548,30,14,449873.0,1,27549
27549,30,14,449873.0,1,27550
27550,30,62,449873.0,1,27551
27551,30,62,449873.0,1,27552
27552,29,32,449876.0,1,27553
27553,29,35,449876.0,1,27554
27554,29,39,449876.0,1,27555
27555,29,64,449876.0,1,27556
27556,14,30,449881.0,1,27557
27557,14,58,449881.0,1,27558
27558,22,35,449912.0,1,27559
27559,43,25,449915.0,1,27560
27560,43,35,449915.0,1,27561
27561,43,16,449915.0,1,27562
27562,43,64,449915.0,1,27563
27563,27,58,449919.0,1,27564
27564,27,14,449919.0,1,27565
27565,30,62,450185.0,1,27566
27566,30,62,450185.0,1,27567
27567,30,14,450185.0,1,27568
27568,30,14,450185.0,1,27569
27569,29,32,450187.0,1,27570
27570,29,39,450187.0,1,27571
27571,29,43,450187.0,1,27572
27572,29,64,450187.0,1,27573
27573,14,27,450192.0,1,27574
27574,14,58,450192.0,1,27575
27575,43,16,450226.0,1,27576
27576,43,25,450226.0,1,27577
27577,43,35,450226.0,1,27578
27578,43,64,450226.0,1,27579
27579,22,35,450227.0,1,27580
27580,27,14,450230.0,1,27581
27581,27,58,450230.0,1,27582
27582,30,62,450497.0,1,27583
27583,30,62,450497.0,1,27584
27584,30,16,450497.0,1,27585
27585,30,16,450497.0,1,27586
27586,29,32,450501.0,1,27587
27587,29,55,450501.0,1,27588
27588,29,64,450501.0,1,27589
27589,14,27,450506.0,1,27590
27590,14,37,450506.0,1,27591
27591,14,58,450506.0,1,27592
27592,43,16,450538.0,1,27593
27593,43,25,450538.0,1,27594
27594,43,35,450538.0,1,27595
27595,43,64,450538.0,1,27596
27596,22,35,450540.0,1,27597
27597,27,58,450544.0,1,27598
27598,27,56,450544.0,1,27599
27599,27,14,450544.0,1,27600
27600,4,37,450640.0,1,27601
27601,4,38,450640.0,1,27602
27602,29,32,450812.0,1,27603
27603,29,64,450812.0,1,27604
27604,30,16,450812.0,1,27605
27605,30,16,450812.0,1,27606
27606,30,62,450812.0,1,27607
27607,30,62,450812.0,1,27608
27608,14,27,450817.0,1,27609
27609,14,30,450817.0,1,27610
27610,43,16,450849.0,1,27611
27611,43,25,450849.0,1,27612
27612,43,35,450849.0,1,27613
27613,43,64,450849.0,1,27614
27614,22,35,450852.0,1,27615
27615,27,14,450855.0,1,27616
27616,27,56,450855.0,1,27617
27617,27,58,450855.0,1,27618
27618,4,37,450951.0,1,27619
27619,29,32,451123.0,1,27620
27620,29,35,451123.0,1,27621
27621,29,43,451123.0,1,27622
27622,29,64,451123.0,1,27623
27623,30,62,451123.0,1,27624
27624,30,62,451123.0,1,27625
27625,14,27,451129.0,1,27626
27626,14,58,451129.0,1,27627
27627,43,64,451162.0,1,27628
27628,43,35,451162.0,1,27629
27629,43,29,451162.0,1,27630
27630,43,25,451162.0,1,27631
27631,43,16,451162.0,1,27632
27632,43,1,451162.0,1,27633
27633,22,35,451165.0,1,27634
27634,27,14,451166.0,1,27635
27635,27,58,451166.0,1,27636
27636,4,37,451262.0,1,27637
27637,47,25,451319.0,1,27638
27638,29,64,451434.0,1,27639
27639,29,43,451434.0,1,27640
27640,29,35,451434.0,1,27641
27641,30,14,451435.0,1,27642
27642,30,14,451435.0,1,27643
27643,30,16,451435.0,1,27644
27644,30,16,451435.0,1,27645
27645,30,62,451435.0,1,27646
27646,30,62,451435.0,1,27647
27647,14,62,451440.0,1,27648
27648,14,27,451440.0,1,27649
27649,14,58,451440.0,1,27650
27650,43,16,451473.0,1,27651
27651,43,35,451473.0,1,27652
27652,43,64,451473.0,1,27653
27653,27,14,451478.0,1,27654
27654,27,58,451478.0,1,27655
27655,22,35,451479.0,1,27656
27656,4,37,451574.0,1,27657
27657,36,32,451606.0,1,27658
27658,36,55,451606.0,1,27659
27659,47,25,451631.0,1,27660
27660,30,16,451748.0,1,27661
27661,30,62,451748.0,1,27662
27662,30,62,451748.0,1,27663
27663,30,16,451748.0,1,27664
27664,29,43,451748.0,1,27665
27665,29,55,451748.0,1,27666
27666,29,64,451748.0,1,27667
27667,29,32,451748.0,1,27668
27668,14,27,451753.0,1,27669
27669,14,30,451753.0,1,27670
27670,14,58,451753.0,1,27671
27671,43,16,451785.0,1,27672
27672,43,29,451785.0,1,27673
27673,43,64,451785.0,1,27674
27674,27,14,451791.0,1,27675
27675,27,58,451791.0,1,27676
27676,22,35,451792.0,1,27677
27677,36,32,451920.0,1,27678
27678,47,25,451943.0,1,27679
27679,29,5,452059.0,1,27680
27680,29,32,452059.0,1,27681
27681,29,43,452059.0,1,27682
27682,29,64,452059.0,1,27683
27683,30,14,452062.0,1,27684
27684,30,14,452062.0,1,27685
27685,30,62,452062.0,1,27686
27686,30,62,452062.0,1,27687
27687,14,27,452065.0,1,27688
27688,14,58,452065.0,1,27689
27689,43,16,452096.0,1,27690
27690,43,35,452096.0,1,27691
27691,43,64,452096.0,1,27692
27692,27,14,452102.0,1,27693
27693,27,58,452102.0,1,27694
27694,22,35,452104.0,1,27695
27695,4,38,452198.0,1,27696
27696,4,37,452198.0,1,27697
27697,36,32,452231.0,1,27698
27698,36,55,452231.0,1,27699
27699,47,25,452257.0,1,27700
27700,29,32,452370.0,1,27701
27701,29,35,452370.0,1,27702
27702,29,64,452370.0,1,27703
27703,30,62,452374.0,1,27704
27704,30,62,452374.0,1,27705
27705,14,30,452376.0,1,27706
27706,43,16,452409.0,1,27707
27707,43,29,452409.0,1,27708
27708,43,64,452409.0,1,27709
27709,27,58,452414.0,1,27710
27710,22,35,452417.0,1,27711
27711,4,38,452510.0,1,27712
27712,4,19,452510.0,1,27713
27713,4,37,452510.0,1,27714
27714,36,32,452543.0,1,27715
27715,47,25,452569.0,1,27716
27716,29,32,452681.0,1,27717
27717,29,35,452681.0,1,27718
27718,29,64,452681.0,1,27719
27719,30,62,452686.0,1,27720
27720,30,62,452686.0,1,27721
27721,14,27,452687.0,1,27722
27722,14,58,452687.0,1,27723
27723,43,35,452721.0,1,27724
27724,43,29,452721.0,1,27725
27725,43,32,452721.0,1,27726
27726,43,64,452721.0,1,27727
27727,27,58,452725.0,1,27728
27728,27,14,452725.0,1,27729
27729,22,35,452731.0,1,27730
27730,4,5,452822.0,1,27731
27731,4,37,452822.0,1,27732
27732,4,38,452822.0,1,27733
27733,36,32,452854.0,1,27734
27734,47,25,452881.0,1,27735
27735,29,64,452995.0,1,27736
27736,29,32,452995.0,1,27737
27737,30,37,452998.0,1,27738
27738,30,37,452998.0,1,27739
27739,30,38,452998.0,1,27740
27740,30,38,452998.0,1,27741
27741,30,62,452998.0,1,27742
27742,30,62,452998.0,1,27743
27743,14,58,453001.0,1,27744
27744,14,30,453001.0,1,27745
27745,14,27,453001.0,1,27746
27746,14,37,453001.0,1,27747
27747,43,16,453032.0,1,27748
27748,43,35,453032.0,1,27749
27749,43,64,453032.0,1,27750
27750,22,35,453044.0,1,27751
27751,22,48,453044.0,1,27752
27752,4,37,453136.0,1,27753
27753,4,38,453136.0,1,27754
27754,36,55,453168.0,1,27755
27755,36,5,453168.0,1,27756
27756,36,32,453168.0,1,27757
27757,36,48,453168.0,1,27758
27758,47,25,453194.0,1,27759
27759,29,64,453306.0,1,27760
27760,29,48,453306.0,1,27761
27761,29,55,453306.0,1,27762
27762,29,32,453306.0,1,27763
27763,29,35,453306.0,1,27764
27764,14,27,453312.0,1,27765
27765,14,58,453312.0,1,27766
27766,30,14,453312.0,1,27767
27767,30,14,453312.0,1,27768
27768,30,16,453312.0,1,27769
27769,30,16,453312.0,1,27770
27770,30,62,453312.0,1,27771
27771,30,62,453312.0,1,27772
27772,43,16,453343.0,1,27773
27773,43,35,453343.0,1,27774
27774,43,55,453343.0,1,27775
27775,43,64,453343.0,1,27776
27776,27,14,453350.0,1,27777
27777,27,58,453350.0,1,27778
27778,22,35,453356.0,1,27779
27779,4,5,453447.0,1,27780
27780,36,32,453479.0,1,27781
27781,36,48,453479.0,1,27782
27782,36,55,453479.0,1,27783
27783,47,25,453508.0,1,27784
27784,40,23,453591.0,1,27785
27785,29,32,453617.0,1,27786
27786,29,35,453617.0,1,27787
27787,29,43,453617.0,1,27788
27788,29,55,453617.0,1,27789
27789,29,64,453617.0,1,27790
27790,30,16,453624.0,1,27791
27791,30,16,453624.0,1,27792
27792,14,27,453624.0,1,27793
27793,14,58,453624.0,1,27794
27794,43,64,453656.0,1,27795
27795,43,35,453656.0,1,27796
27796,43,16,453656.0,1,27797
27797,43,29,453656.0,1,27798
27798,27,14,453661.0,1,27799
27799,27,58,453661.0,1,27800
27800,22,35,453669.0,1,27801
27801,36,32,453791.0,1,27802
27802,36,55,453791.0,1,27803
27803,47,25,453820.0,1,27804
27804,47,56,453820.0,1,27805
27805,29,64,453928.0,1,27806
27806,29,32,453928.0,1,27807
27807,29,35,453928.0,1,27808
27808,29,43,453928.0,1,27809
27809,29,53,453928.0,1,27810
27810,29,55,453928.0,1,27811
27811,14,58,453935.0,1,27812
27812,30,5,453936.0,1,27813
27813,30,5,453936.0,1,27814
27814,30,62,453936.0,1,27815
27815,30,62,453936.0,1,27816
27816,43,16,453968.0,1,27817
27817,43,29,453968.0,1,27818
27818,43,35,453968.0,1,27819
27819,43,53,453968.0,1,27820
27820,43,64,453968.0,1,27821
27821,27,56,453973.0,1,27822
27822,27,58,453973.0,1,27823
27823,22,35,453984.0,1,27824
27824,36,32,454103.0,1,27825
27825,47,25,454132.0,1,27826
27826,29,64,454242.0,1,27827
27827,29,53,454242.0,1,27828
27828,29,32,454242.0,1,27829
27829,29,35,454242.0,1,27830
27830,29,48,454242.0,1,27831
27831,14,27,454248.0,1,27832
27832,30,62,454248.0,1,27833
27833,30,62,454248.0,1,27834
27834,43,16,454279.0,1,27835
27835,43,35,454279.0,1,27836
27836,43,48,454279.0,1,27837
27837,43,53,454279.0,1,27838
27838,43,64,454279.0,1,27839
27839,27,14,454286.0,1,27840
27840,27,58,454286.0,1,27841
27841,22,35,454296.0,1,27842
27842,4,5,454383.0,1,27843
27843,36,45,454416.0,1,27844
27844,47,25,454444.0,1,27845
27845,47,56,454444.0,1,27846
27846,29,32,454553.0,1,27847
27847,29,35,454553.0,1,27848
27848,29,48,454553.0,1,27849
27849,29,53,454553.0,1,27850
27850,29,64,454553.0,1,27851
27851,14,30,454560.0,1,27852
27852,14,58,454560.0,1,27853
27853,30,62,454562.0,1,27854
27854,30,62,454562.0,1,27855
27855,43,53,454590.0,1,27856
27856,43,48,454590.0,1,27857
27857,43,64,454590.0,1,27858
27858,43,29,454590.0,1,27859
27859,43,35,454590.0,1,27860
27860,43,16,454590.0,1,27861
27861,27,14,454598.0,1,27862
27862,27,58,454598.0,1,27863
27863,22,35,454609.0,1,27864
27864,47,25,454758.0,1,27865
27865,47,56,454758.0,1,27866
27866,29,43,454864.0,1,27867
27867,29,48,454864.0,1,27868
27868,29,53,454864.0,1,27869
27869,29,64,454864.0,1,27870
27870,29,32,454864.0,1,27871
27871,14,27,454871.0,1,27872
27872,14,58,454871.0,1,27873
27873,30,62,454874.0,1,27874
27874,30,62,454874.0,1,27875
27875,30,16,454874.0,1,27876
27876,30,16,454874.0,1,27877
27877,43,16,454903.0,1,27878
27878,43,29,454903.0,1,27879
27879,43,35,454903.0,1,27880
27880,43,48,454903.0,1,27881
27881,43,64,454903.0,1,27882
27882,27,58,454909.0,1,27883
27883,22,35,454921.0,1,27884
27884,4,5,455006.0,1,27885
27885,47,25,455070.0,1,27886
27886,47,56,455070.0,1,27887
27887,29,53,455175.0,1,27888
27888,29,32,455175.0,1,27889
27889,29,35,455175.0,1,27890
27890,29,48,455175.0,1,27891
27891,29,64,455175.0,1,27892
27892,14,58,455182.0,1,27893
27893,30,16,455186.0,1,27894
27894,30,16,455186.0,1,27895
27895,30,62,455186.0,1,27896
27896,30,62,455186.0,1,27897
27897,43,16,455215.0,1,27898
27898,43,35,455215.0,1,27899
27899,43,48,455215.0,1,27900
27900,43,53,455215.0,1,27901
27901,43,64,455215.0,1,27902
27902,27,58,455220.0,1,27903
27903,22,35,455236.0,1,27904
27904,36,32,455351.0,1,27905
27905,47,25,455382.0,1,27906
27906,47,56,455382.0,1,27907
27907,29,64,455489.0,1,27908
27908,29,53,455489.0,1,27909
27909,29,35,455489.0,1,27910
27910,29,32,455489.0,1,27911
27911,29,48,455489.0,1,27912
27912,14,27,455496.0,1,27913
27913,14,58,455496.0,1,27914
27914,30,62,455498.0,1,27915
27915,30,62,455498.0,1,27916
27916,43,64,455526.0,1,27917
27917,43,16,455526.0,1,27918
27918,43,29,455526.0,1,27919
27919,43,35,455526.0,1,27920
27920,43,48,455526.0,1,27921
27921,43,53,455526.0,1,27922
27922,43,55,455526.0,1,27923
27923,27,14,455534.0,1,27924
27924,22,35,455548.0,1,27925
27925,36,45,455665.0,1,27926
27926,47,56,455694.0,1,27927
27927,29,32,455800.0,1,27928
27928,29,35,455800.0,1,27929
27929,29,43,455800.0,1,27930
27930,29,48,455800.0,1,27931
27931,29,53,455800.0,1,27932
27932,29,64,455800.0,1,27933
27933,14,27,455807.0,1,27934
27934,14,30,455807.0,1,27935
27935,30,62,455812.0,1,27936
27936,30,62,455812.0,1,27937
27937,43,64,455837.0,1,27938
27938,43,55,455837.0,1,27939
27939,43,53,455837.0,1,27940
27940,43,35,455837.0,1,27941
27941,43,16,455837.0,1,27942
27942,43,48,455837.0,1,27943
27943,22,35,455860.0,1,27944
27944,36,45,455976.0,1,27945
27945,47,25,456008.0,1,27946
27946,47,56,456008.0,1,27947
27947,29,32,456111.0,1,27948
27948,29,35,456111.0,1,27949
27949,29,39,456111.0,1,27950
27950,29,43,456111.0,1,27951
27951,29,48,456111.0,1,27952
27952,29,53,456111.0,1,27953
27953,29,64,456111.0,1,27954
27954,14,27,456119.0,1,27955
27955,14,30,456119.0,1,27956
27956,30,62,456124.0,1,27957
27957,30,62,456124.0,1,27958
27958,43,16,456151.0,1,27959
27959,43,29,456151.0,1,27960
27960,43,35,456151.0,1,27961
27961,43,48,456151.0,1,27962
27962,43,53,456151.0,1,27963
27963,43,55,456151.0,1,27964
27964,43,64,456151.0,1,27965
27965,22,35,456173.0,1,27966
27966,36,45,456288.0,1,27967
27967,47,25,456320.0,1,27968
27968,47,37,456320.0,1,27969
27969,47,56,456320.0,1,27970
27970,29,64,456422.0,1,27971
27971,29,53,456422.0,1,27972
27972,29,48,456422.0,1,27973
27973,29,43,456422.0,1,27974
27974,29,35,456422.0,1,27975
27975,29,32,456422.0,1,27976
27976,14,30,456430.0,1,27977
27977,14,58,456430.0,1,27978
27978,30,62,456436.0,1,27979
27979,30,62,456436.0,1,27980
27980,43,16,456462.0,1,27981
27981,43,35,456462.0,1,27982
27982,43,48,456462.0,1,27983
27983,43,53,456462.0,1,27984
27984,43,55,456462.0,1,27985
27985,43,64,456462.0,1,27986
27986,27,14,456467.0,1,27987
27987,27,58,456467.0,1,27988
27988,22,35,456487.0,1,27989
27989,36,39,456599.0,1,27990
27990,36,45,456599.0,1,27991
27991,47,25,456632.0,1,27992
27992,40,25,456699.0,1,27993
27993,40,37,456699.0,1,27994
27994,29,64,456735.0,1,27995
27995,29,53,456735.0,1,27996
27996,29,48,456735.0,1,27997
27997,29,43,456735.0,1,27998
27998,29,39,456735.0,1,27999
27999,29,35,456735.0,1,28000
28000,29,32,456735.0,1,28001
28001,14,27,456743.0,1,28002
28002,14,30,456743.0,1,28003
